,unique-id,text,aggresssion-level,preprocess,flesch_reading_ease,flesch_kincaid_grade_level,syllables,words,characters,class
250,facebook_corpus_msr_466473,"Modi is right ... We have full trust on him if somewhere something !we still stand with Modi . We understand nothing is easy . All need to sacrifice for our dream "" india ""Why only Modi.",NAG,"modi is right ... we have full trust on him if somewhere something !we still stand with modi . we understand nothing is easy . all need to sacrifice for our dream "" india ""why only modi.",47.72,14.8,49,33,186,2
251,facebook_corpus_msr_467740,Bhakt of Phaiku Bhagwan got and get pain Mr.  Manmohan please don't tell truth,NAG,bhakt of phaiku bhagwan got and get pain mr. manmohan please don't tell truth,83.85,5.04,18,14,78,2
252,facebook_corpus_msr_426795,"Patil 33% maharashtrian, 33% gujju aur 33% Endeavorian hai :p",NAG,"patil 33% maharashtrian, 33% gujju aur 33% endeavorian hai :p",44.41,9.55,18,10,61,2
253,facebook_corpus_msr_481068,Yes yes ..traffic population pollution unlivability index ..bridging the gap between poor n middle class by bringing middle-class down ☺☺☺☺☺☺☺☺☺☺,CAG,yes yes ..traffic population pollution unlivability index ..bridging the gap between poor n middle class by bringing middle-class down ☺☺☺☺☺☺☺☺☺☺,30.03,14.04,37,20,145,0
254,facebook_corpus_msr_333824,beaten  in  public    is   normal  thing   in  my  mohalla  one thift   beaten   no  newees   made   why  bcz   he was  not  muslim   ciminal  is  criminal   but  polic  must  take   action  but   when  polic   beaat   u  also  mak   big  noise   meanse  sirf  hindu  ko  maro,NAG,beaten in public is normal thing in my mohalla one thift beaten no newees made why bcz he was not muslim ciminal is criminal but polic must take action but when polic beaat u also mak big noise meanse sirf hindu ko maro,-63.07,32.74,115,43,276,2
255,facebook_corpus_msr_376851,U r absolutely right bro... ab b des ki janta jo na samje to fir ye bharat jalav party des ko barbad kardegi,NAG,u r absolutely right bro... ab b des ki janta jo na samje to fir ye bharat jalav party des ko barbad kardegi,69.46,9.28,31,23,108,2
256,facebook_corpus_msr_482895,It's a pity that such a nice person was removed from Tata Sons,NAG,it's a pity that such a nice person was removed from tata sons,96.02,3.1,15,13,62,2
257,facebook_corpus_msr_442904,Expectations on pre budget rally or will it play out like last yr lows?Still not sure abt exceptional rally like 2nd half of twenty16,NAG,expectations on pre budget rally or will it play out like last yr lows?still not sure abt exceptional rally like 2nd half of twenty16,62.63,10.49,34,24,133,2
258,facebook_corpus_msr_331714,ndtv you just try to find out negative things onlyg... u r jeo of hindus... but we r proud to be hindu,NAG,ndtv you just try to find out negative things onlyg... u r jeo of hindus... but we r proud to be hindu,80.68,7.47,27,22,102,2
259,facebook_corpus_msr_467778,"good facts , Our Pm should take the suggestions in spirit and come with a plan,.",NAG,"good facts , our pm should take the suggestions in spirit and come with a plan,.",84.45,5.21,19,15,80,2
260,facebook_corpus_msr_333572,"Now we can praise and hail 60 decades of  Congress  rule , atleast they can pretain and maintain secularism and democracy. Just two years Modi rule take India to undemocratic and fascist country.",NAG,"now we can praise and hail 60 decades of congress rule , atleast they can pretain and maintain secularism and democracy. just two years modi rule take india to undemocratic and fascist country.",42.17,15.33,50,32,195,2
261,facebook_corpus_msr_469815,"When the currency is rolled out its rolled out against the gold reserve of the country , now if there is more money being deposit than curency rolled out its a question to be answered , as where is all this money coming from hence to identify the defaulter a limit need to be impose , if some one has a problem with that than they need to answere where did they get the money for and ask them to pay tax on the same , by this we may fall economically on index for some point but we will stand strong where we fall and hence we will be able to rise strong .",NAG,"when the currency is rolled out its rolled out against the gold reserve of the country , now if there is more money being deposit than curency rolled out its a question to be answered , as where is all this money coming from hence to identify the defaulter a limit need to be impose , if some one has a problem with that than they need to answere where did they get the money for and ask them to pay tax on the same , by this we may fall economically on index for some point but we will stand strong where we fall and hence we will be able to rise strong .",-13.26,42.44,141,110,556,2
262,facebook_corpus_msr_436392,View on suzlon energy is it good for long term,NAG,view on suzlon energy is it good for long term,86.71,3.65,13,10,46,2
263,facebook_corpus_msr_400859,Jang Pakistan nay start krdi ha sallo ab sallo news room may beth kr randin Pakistan pay golay girany aur surgical strike krna shuru krdo....hahahahaha,NAG,jang pakistan nay start krdi ha sallo ab sallo news room may beth kr randin pakistan pay golay girany aur surgical strike krna shuru krdo....hahahahaha,39.33,13.98,42,25,151,2
264,facebook_corpus_msr_402244,We are good at giving warnings only. We don't have the guts to retaliate. Shame that our govt is silent.,NAG,we are good at giving warnings only. we don't have the guts to retaliate. shame that our govt is silent.,76.56,7.55,26,20,104,2
265,facebook_corpus_msr_443543,Sonia do you think the market is having a limited down side..,NAG,sonia do you think the market is having a limited down side..,74.81,5.81,17,12,61,2
266,facebook_corpus_msr_436338,View on suzlon energy is it good for long term,NAG,view on suzlon energy is it good for long term,86.71,3.65,13,10,46,2
267,facebook_corpus_msr_505731,"yeah, i managed top scores except on the quant cut off. all life !",NAG,"yeah, i managed top scores except on the quant cut off. all life !",89.52,4.0,16,13,66,2
268,facebook_corpus_msr_471840,All the ppl who have problems with all cash and withdrawls are pure losers. Be proud that modi has taken such step.,NAG,all the ppl who have problems with all cash and withdrawls are pure losers. be proud that modi has taken such step.,84.52,6.94,26,22,115,2
269,facebook_corpus_msr_437626,"president elect Donald Trump is a child molester, he told many years ago to Howard Stern, that he used to grab little girls vaginas, the girls who participated in his Ms. Teen America",NAG,"president elect donald trump is a child molester, he told many years ago to howard stern, that he used to grab little girls vaginas, the girls who participated in his ms. teen america",57.98,13.37,45,33,183,2
270,facebook_corpus_msr_469700,Chidambaram's comments are exactly depicting How We are going to suffer in coming days. Modi has unveiled his next Marketing strategy in India. He proves repeatedly that he is a better Marketer not a good Administrator. (Marketing a unworthy product),NAG,chidambaram's comments are exactly depicting how we are going to suffer in coming days. modi has unveiled his next marketing strategy in india. he proves repeatedly that he is a better marketer not a good administrator. (marketing a unworthy product),18.19,20.66,70,40,250,2
271,facebook_corpus_msr_333581,"There may or may not be a constitutional law caz constitution is a basic frame and not the complete law of the nation. States that we dwell in also have their laws. N why can't these swains respect the local sentiments. Will they roam about nacked in Saudi. There isn't any rocket science in it.
Secondly we definitely heard of such incidences during the reign of the bigger thieves for past 60 yrs the media made no issue of such incidence. 
Lastly u have to learn to respect the sentiment of the 80 % or face the wrath.",NAG,there may or may not be a constitutional law caz constitution is a basic frame and not the complete law of the nation. states that we dwell in also have their laws. n why can't these swains respect the local sentiments. will they roam about nacked in saudi. there isn't any rocket science in it. secondly we definitely heard of such incidences during the reign of the bigger thieves for past 60 yrs the media made no issue of such incidence. lastly u have to learn to respect the sentiment of the 80 % or face the wrath.,-7.62,38.42,133,97,521,2
272,facebook_corpus_msr_451327,He only speaks where there is no one to question,NAG,he only speaks where there is no one to question,95.17,2.47,12,10,48,2
273,facebook_corpus_msr_341326,"These people are rogues who have looted the country for over 60 years.
If they are genuine let them form one party NOT GADHBANDHAN, and fight the election",NAG,"these people are rogues who have looted the country for over 60 years. if they are genuine let them form one party not gadhbandhan, and fight the election",72.67,10.08,35,28,154,2
274,facebook_corpus_msr_484679,"the issue is "" america "" is critical, policy is self destructive ! y ????",NAG,"the issue is "" america "" is critical, policy is self destructive ! y ????",11.09,14.45,24,11,73,2
275,facebook_corpus_msr_357882,Muslim will die soon like in Syria ....allah ya allaah amen.,NAG,muslim will die soon like in syria ....allah ya allaah amen.,80.31,4.79,15,11,60,2
276,facebook_corpus_msr_400729,Ur own Media is sayingThis before they themselves claimed That Ur Soldiers Killed By Rockets Then How pak Army Can Mutilate Them Because ur Bodies Would Have remained On Other side of LOC So It is fake,NAG,ur own media is sayingthis before they themselves claimed that ur soldiers killed by rockets then how pak army can mutilate them because ur bodies would have remained on other side of loc so it is fake,54.96,14.79,50,37,201,2
